station_id,timestamp,temperature_c,ph,turbidity_ntu,conductivity_uscm,flow_rate_lpm,free_chlorine_mgL
STN001,01/08/2024 07:00,80.60745266661026,6.5,5.676559681686821,521.8122580843265,0.2,0.9182251002833495
STN001,01/08/2024 07:15,61.2282614664974,6.973045373170705,6.690267528162892,546.5770254990297,1.0,0.9608953588503162
STN001,01/08/2024 07:30,37.67457356427303,6.764585917777277,6.786513558928655,459.9196262273827,0.5,0.14712278275805368
STN001,01/08/2024 07:45,24.18194181127751,6.5,2.923835985409082,405.0727052246827,0.2,0.030435985359814677
STN001,01/08/2024 08:00,32.51049749032508,6.63648416666398,4.231038714909502,510.09398376588445,0.5,0.21269552566054484
STN001,01/08/2024 08:15,25.441581365993486,6.5,2.169083061958835,470.5538596968371,0.5,0.30158214238234315
STN001,01/08/2024 08:30,25.981458131588784,7.0608399004282765,5.408770342332334,516.7611821034665,0.5,0.4340704085550693
STN001,01/08/2024 08:45,24.586021395247183,7.432339103072035,5.884563969647291,530.0574574476518,0.2,0.2918718109224924
STN001,01/08/2024 09:00,3.106505606812515,7.2494792791954055,6.992469817995699,539.248318813055,0.5,0.48216705909844343
STN001,01/08/2024 09:15,29.111918704705136,7.206735970480746,5.922103202152225,508.94341828256046,0.0,0.3846285924450063
STN001,01/08/2024 09:30,3.438448509911707,6.955386297876604,3.8625123797575096,408.9939127663142,1.0,1.0558113625568364
STN001,01/08/2024 09:45,43.64579697290117,6.5998899725608,2.827588542431438,447.7852499162537,0.2,0.4291489219301489
STN001,01/08/2024 10:00,40.79011296918271,6.792869434710671,3.415289242676157,446.2501198834169,0.0,0.4943371286155191
STN001,01/08/2024 10:15,16.944187077931662,6.770728602108961,5.685976594041486,508.7939660232285,1.0,1.2368108097258306
STN001,01/08/2024 10:30,32.95898874172139,6.5,5.6032769966603775,499.23543347720926,1.0,0.2997010203397067
STN001,01/08/2024 10:45,22.683003077715327,6.918722856495226,1.1115925822886736,408.34771566646896,2.0,0.06594537520809185
STN001,01/08/2024 11:00,4.874823896136011,7.144512563105396,3.5683494007477528,473.25664769053327,0.5,0.8948695145614682
STN001,01/08/2024 11:15,22.249765738011234,6.905590630446493,7.944982029140386,576.0007074384573,0.2,0.41358153158264715
STN001,01/08/2024 11:30,76.68143347166036,7.348549840993038,4.71310377299349,492.6127054545159,1.0,1.09887769234279
STN001,01/08/2024 11:45,43.16267397511085,6.900712534577713,4.004044184801654,465.113579990275,1.0,0.4791711060371234
STN001,01/08/2024 12:00,22.973472059610096,6.5,3.729305672100326,417.872426614544,0.2,0.2170959225109882
STN001,01/08/2024 12:15,78.13220444350348,7.654604860730642,2.3044795566869474,452.99081476036883,2.0,0.6102340064926777
STN001,01/08/2024 12:30,41.91096624622662,6.933663385436439,5.557940071272061,507.7554941212431,0.2,0.256372532281849
STN001,01/08/2024 12:45,33.89889782246446,7.139344497680703,2.526091235438055,465.6424160851136,2.0,0.141104168904782
STN001,01/08/2024 13:00,4.191183385007773,6.5,1.4309688304339363,471.5303990160962,2.0,0.5167450320795175
STN001,01/08/2024 13:15,84.68833488287015,6.96258947276206,2.6504776622018404,500.1417190834822,1.0,0.9743160699048372
STN001,01/08/2024 13:30,19.923743014925442,6.5,0.7798099917820314,428.0837463376448,2.0,1.388915891570725
STN001,01/08/2024 13:45,64.61255843990313,6.7510077171462965,3.8079695140448364,507.13793422778934,1.0,0.3087542136459652
STN001,01/08/2024 14:00,42.166108016542054,6.810497944995447,5.78620487613982,551.0930551745234,0.2,0.08500870289423068
STN001,01/08/2024 14:15,33.136236665985344,6.696081527485438,7.753027449232466,549.7859077873055,0.5,0.4513594372079203
STN001,01/08/2024 14:30,21.632552103528717,7.114541298146758,6.252502139686644,544.1230019464851,0.0,0.4532568539487366
STN001,01/08/2024 14:45,25.17632517771202,6.520898173377762,3.036658295813325,436.605718625458,0.5,0.3394146154615336
STN001,01/08/2024 15:00,43.075880136974206,6.988572373992803,6.156602102767201,518.6408604887474,1.0,0.26641267436249066
STN001,01/08/2024 15:15,20.071566855638793,7.417322324407179,2.7353427466003217,445.8527519634155,0.5,0.16469342953822752
STN001,01/08/2024 15:30,35.8413751900017,6.719870182320974,2.367732350967275,478.46407454259446,0.5,0.49686379571886025
STN001,01/08/2024 15:45,25.913373644874127,6.97719701664852,3.2823801957143344,466.6857786561688,0.5,0.26915459981392564
STN001,01/08/2024 16:00,27.894517371508112,6.854424734125068,0.9347997117715034,422.65533161319627,2.0,0.04034221751960276
STN001,01/08/2024 16:15,42.63716408646107,7.029061164047988,3.7967882628006735,482.2253765907512,0.0,0.07405648858033137
STN001,01/08/2024 16:30,43.46620428291438,7.701356381059473,2.2201834890909327,432.3747504711753,0.5,0.49767328014975426
STN001,01/08/2024 16:45,39.57806796443086,6.619505471322831,5.591179533785602,522.5252537330375,0.2,0.35407718672149613
STN001,01/08/2024 17:00,20.436788761529954,6.722511840837617,7.951034281808902,533.1576928291759,1.0,0.31993644673483795
STN001,01/08/2024 17:15,9.746256296820201,6.885033145032739,6.424365177946691,518.4029870647735,0.2,0.36312684886692354
STN001,01/08/2024 17:30,22.447122092454435,6.664407982047666,7.093684495079616,558.0457781256932,1.0,0.06640974021586421
STN001,01/08/2024 17:45,37.11764462288623,6.898940816518728,5.142090098056931,545.0326798811288,0.2,0.4045314432289904
STN001,01/08/2024 18:00,38.65516124398993,6.809440518061422,5.224709569516952,509.51399414955637,0.2,0.006645030552689668
STN001,01/08/2024 18:15,32.508785109044275,6.719805121707861,0.3687223246868018,425.49071687877364,2.0,0.4648243736475782
STN001,01/08/2024 18:30,18.348056220083567,7.12816007256312,7.506352841019146,582.9652475569698,0.0,0.5971070913299402
STN001,01/08/2024 18:45,38.54474984552826,7.060410204700297,5.576345733880161,531.862555915684,0.5,0.31859670991077416
STN001,01/08/2024 19:00,65.83171164849414,6.621273595874726,4.978558100345764,471.1770637283751,0.0,1.4342580620422762
STN001,01/08/2024 19:15,32.0189031943818,6.6859532108714195,5.9697073080396255,498.62234432227007,0.5,0.33000789332511626
STN001,01/08/2024 19:30,20.699030456816715,7.340110617318962,7.48620705562133,599.3333538659361,0.5,0.3196504234569151
STN001,01/08/2024 19:45,34.0892416786572,7.32050274641241,3.148326937976628,435.048845032798,0.5,0.05180958830969579
STN001,01/08/2024 20:00,22.47590257891796,7.013056758208674,7.703167744589299,525.5278128103719,0.2,0.16372158623388489
STN001,01/08/2024 20:15,76.03652296952924,6.669326638592353,3.4485644239788,477.31753558959616,0.5,1.0260603346481707
STN001,01/08/2024 20:30,7.89140556619752,7.25995556422172,5.897589296279312,528.1703337048979,1.0,0.6558038625530644
STN001,01/08/2024 20:45,38.77559636492364,6.747618735925941,3.2175274050274103,528.9452935363016,1.0,0.46200123814940963
STN001,01/08/2024 21:00,21.72289947840555,7.276649670319197,5.612813106156999,476.30311952262684,0.5,0.27651296266147707
STN001,01/08/2024 21:15,17.60847631840447,6.9380175603714855,5.638267584402182,525.9972903784405,0.5,0.7454540883364542
STN001,01/08/2024 21:30,34.98769534170396,6.899446304871768,4.227548811731881,460.6951063197429,0.2,0.042921947326764354
STN001,01/08/2024 21:45,10.124030107829046,6.914417676624563,6.532415540701207,510.8479571761637,0.2,0.9197766055833532
STN001,01/08/2024 22:00,39.782040847848165,6.872034890798559,5.428287871277602,534.0712801377327,0.2,0.36350383296902544
STN001,01/08/2024 22:15,36.30045525462157,6.980341244129626,7.41470172327475,557.6080365118174,0.2,0.3423681751358542
STN001,01/08/2024 22:30,23.402369350996114,6.932988130894551,3.628400685744102,474.06189868410104,0.2,0.29662604639277973
STN001,01/08/2024 22:45,32.0416847204219,6.953894499653159,7.033120519107118,533.5488600200692,0.5,0.32852779192549625
STN001,01/08/2024 23:00,93.74201531054321,6.900995920243737,6.782943387367076,565.8281663404972,0.5,1.2857486086278835
STN001,01/08/2024 23:15,13.689537175597195,7.291585831340438,2.6765281475974496,528.0814917456388,2.0,1.415418451426066
STN001,01/08/2024 23:30,13.62868458861123,6.756761964222095,5.5626368167859495,504.84586950777043,0.2,1.202076344508535
STN001,01/08/2024 23:45,13.814788946442011,6.891255512160083,2.30856014926867,442.39915996905694,1.0,1.4083655107625386
STN001,02/08/2024 00:00,1.1262397924551193,6.612235803343589,2.063778619748983,440.8091284807258,2.0,0.3905002432442144
STN001,02/08/2024 00:15,98.9075004087359,6.5,2.777463517968246,414.85747805438746,0.5,0.710859764442382
STN001,02/08/2024 00:30,20.914050487222955,7.325727824808915,5.344355241086449,506.287689227874,0.2,0.21147084337394234
STN001,02/08/2024 00:45,27.735900329725958,7.008618995502119,2.4983622745519116,399.1028127935793,0.2,0.4791267391105292
STN001,02/08/2024 01:00,33.68016148441616,6.5,3.822673761148098,446.5232408845894,0.0,0.3018000282509042
STN001,02/08/2024 01:15,17.496263401488864,7.253078453417498,6.527744041662466,565.8390992998332,0.5,0.3695984172897979
STN001,02/08/2024 01:30,38.72969688230559,6.5,7.818496104618848,510.1078852841531,1.0,0.05754138785907564
STN001,02/08/2024 01:45,32.61942137193159,6.5,3.9779756402515436,511.05677098325384,0.0,0.030750487131996906
STN001,02/08/2024 02:00,18.22768670728218,6.5,4.674321895648027,487.2082297344527,0.2,0.36507096032021474
STN001,02/08/2024 02:15,39.69970700571666,6.5,5.210069220456852,524.4787060604218,1.0,0.26279175118039816
STN001,02/08/2024 02:30,23.862914254289798,7.014177766467877,6.556765124433407,523.3622745065649,1.0,0.45523893041101504
STN001,02/08/2024 02:45,4.898893166225607,6.933771653973162,7.101501328902168,531.0391787489467,0.5,1.3509097567307613
STN001,02/08/2024 03:00,28.83814703140407,6.9308130407456785,3.757286659149733,499.50570819267386,1.0,0.2061095196834229
STN001,02/08/2024 03:15,26.408937647370223,6.5,2.9409117489091727,505.15997056354985,0.5,0.27535151882048176
STN001,02/08/2024 03:30,74.33792479727869,6.506995014624178,5.202668515357571,524.3087843314938,0.2,1.4742074535083165
STN001,02/08/2024 03:45,25.25694010785284,6.715778216679104,7.667697112206099,538.5572392688993,0.5,0.17901806550216942
STN001,02/08/2024 04:00,33.383281325826985,6.608594353574526,7.71759877981836,541.0674021384991,0.5,0.12884667584212578
STN001,02/08/2024 04:15,24.01971224460112,6.773216965960978,0.2095306860503651,423.59198318021726,2.0,0.3347434723733433
STN001,02/08/2024 04:30,13.023270972921821,6.844135923668781,7.955997056976673,569.3593042767196,0.0,1.4806095135374924
STN001,02/08/2024 04:45,39.62821500962676,6.823964724695164,7.5644730426342734,559.8634253000002,0.5,0.21343706230087744
STN001,02/08/2024 05:00,43.28701590601359,6.956635789741551,7.668256687669473,617.8975300599493,0.5,0.15531608374582834
STN001,02/08/2024 05:15,23.125561512656358,7.233478969868363,3.0875295967154646,441.5953735901718,0.5,0.3526218180550311
STN001,02/08/2024 05:30,11.991524299430944,6.790416603280767,3.8329395752965016,515.0166998622268,0.0,0.4557795329743676
STN001,02/08/2024 05:45,17.870412832866233,7.20431339718193,3.1764174399848213,451.30086287703693,0.5,0.748887941874657
STN001,02/08/2024 06:00,39.46004704914117,6.815760727592063,2.0914456155681234,432.841513608063,2.0,0.27605553959703616
STN001,02/08/2024 06:15,6.6544465107444095,7.392073987517462,7.63274277654641,566.8551038037598,0.5,0.9784397811888743
STN001,02/08/2024 06:30,42.850759897683794,6.914581035527688,7.392293945835802,533.3723152917277,0.5,0.26714613494827516
STN001,02/08/2024 06:45,37.632842635232066,6.732857474754877,3.425026725805531,440.8630219316807,0.2,0.25190664315177125
STN001,02/08/2024 07:00,65.42319725623379,6.985476874099663,7.228069650137314,519.5085266252329,0.2,0.6402773952388343
STN001,02/08/2024 07:15,39.86785281534692,7.558659506425951,3.8724632579526386,433.2852589179848,0.5,0.46475144569723215
STN001,02/08/2024 07:30,23.689281988600477,6.955873825307586,1.4292840558528637,430.62008867890955,2.0,0.28197751959279926
STN001,02/08/2024 07:45,41.473706579976906,7.338244880904487,2.885034704418321,460.3135064721592,2.0,0.1739933697778966
STN001,02/08/2024 08:00,36.33331120537483,6.5,3.684964776096482,503.05793137648385,0.5,0.42223912227105515
STN001,02/08/2024 08:15,11.485400273403368,6.896337344507517,3.4660994716184748,515.3418914901455,0.5,0.4746456610863642
STN001,02/08/2024 08:30,41.73124339898712,6.796508065168183,1.990529382585884,463.74793263765366,2.0,0.21667496249439722
STN001,02/08/2024 08:45,44.65039665642141,6.725239011881257,6.243209202752088,495.54457211100106,0.5,0.3889505013838024
STN001,02/08/2024 09:00,39.38556484970366,6.865310759028815,2.192197674996898,402.231042066547,0.5,0.0184026623970589
STN001,02/08/2024 09:15,63.08555873752641,7.593016583389786,4.136376725239733,523.2051082192103,0.2,0.87044692977412
STN001,02/08/2024 09:30,18.466831469275128,6.909756589179675,4.291257799178313,493.3078315682783,1.0,1.2082005591459728
STN001,02/08/2024 09:45,20.44158908942738,6.803588376732917,4.026157501565951,498.80198388229155,0.5,0.19133037179674223
STN001,02/08/2024 10:00,33.02461912001697,6.524593379908138,0.3929285134913117,407.1916328632084,2.0,0.023736701281519446
STN001,02/08/2024 10:15,0.600080348474501,6.805129236795626,2.7209330801615614,435.9512891113916,1.0,0.3059097540921813
STN001,02/08/2024 10:30,16.914841295050557,7.402451487731628,3.8216463348542526,472.7461934652823,0.2,0.4879579596241509
STN001,02/08/2024 10:45,14.748485795784145,7.381348316126606,5.2164433452449055,511.68021886446013,1.0,1.0837837180435101
STN001,02/08/2024 11:00,44.60914257952827,7.5824320493677435,0.6115542246400433,408.74764286083007,2.0,0.45927545691104427
STN001,02/08/2024 11:15,10.58410713883428,6.53662093577054,4.74986369800188,411.0065521973834,0.5,0.8910299373721258
STN001,02/08/2024 11:30,20.768029235096492,6.602341200959254,7.6354232748423225,534.2983981665362,0.2,0.0966147940157992
STN001,02/08/2024 11:45,4.418814874936272,7.066951923689784,5.032447077335317,477.3901780896308,0.0,0.32246055508687865
STN001,02/08/2024 12:00,37.13917082550407,6.640731349765069,5.997783496331991,536.3558095510614,0.5,0.32707386760671525
STN001,02/08/2024 12:15,31.647771759182938,6.659114529166282,7.086138780715617,529.3650366398608,0.5,0.1725669869426646
STN001,02/08/2024 12:30,24.674590878924157,7.016469955880982,4.726143498487169,453.4524963300548,0.5,0.03951236813812847
STN001,02/08/2024 12:45,9.437920147601256,7.538500141438164,3.518471235737108,455.79558313184504,0.2,0.8910811434929682
STN001,02/08/2024 13:00,21.580872061257864,7.156434458034927,1.4035608687472816,436.4850774469351,2.0,0.47084589230737267
STN001,02/08/2024 13:15,85.15461970059816,7.027305794178055,2.3489828746369303,464.59910877223433,0.2,0.6309614582202805
STN001,02/08/2024 13:30,18.1468317472162,6.982563322227551,5.182085346887968,460.604406119973,0.2,1.2758381226193887
STN001,02/08/2024 13:45,34.087687373528816,7.032270754287451,4.705282865252137,511.2766856787109,0.5,0.3216959374132148
STN001,02/08/2024 14:00,24.899954984127035,7.150664140350285,4.835771875029909,468.74472787526975,0.5,0.47998653996439966
STN001,02/08/2024 14:15,34.874748478268906,6.638365833336665,5.878435391155422,464.3449872230742,0.2,0.2276721536120183
STN001,02/08/2024 14:30,16.71382723145588,7.247906453975524,7.667259078861287,632.1811554243752,0.2,1.2135566009984036
STN001,02/08/2024 14:45,38.5627687387977,6.749767191197799,4.814126747103003,468.11743368719664,0.2,0.004769280287037159
STN001,02/08/2024 15:00,31.23545449988889,6.7879825681837085,3.4292054414385014,464.6014973187287,1.0,0.36189672660236166
STN001,02/08/2024 15:15,23.038509143715835,7.529462765071071,5.763180077374243,543.9630516778408,1.0,0.11939189458134492
STN001,02/08/2024 15:30,41.63291580752815,7.176230817102757,5.268444598335863,508.95391746707276,0.5,0.46239118898464077
STN001,02/08/2024 15:45,83.04948421093779,6.793872422334405,3.2564875953893964,445.1423995641955,1.0,0.714456449019339
STN001,02/08/2024 16:00,7.943235411175447,7.15001316209063,4.461216964474582,458.2418035815112,1.0,1.3109356947960908
STN001,02/08/2024 16:15,35.74612167045272,6.863454383855636,7.492332508826819,547.3125879902957,0.2,0.03584967821003948
STN001,02/08/2024 16:30,23.831798153918946,6.921118955687573,1.5963759611988544,442.0212647740732,2.0,0.09359422516864885
STN001,02/08/2024 16:45,22.802631878559033,6.5,1.6992569106833242,443.390389350863,2.0,0.3308558810042888
STN001,02/08/2024 17:00,43.75496864606497,6.839407478196397,2.4047988419172928,487.8018563561902,0.2,0.2020146520600981
STN001,02/08/2024 17:15,28.100532534554013,6.515756287256373,6.498072396889135,522.9326678719065,0.2,0.3056580640781943
STN001,02/08/2024 17:30,13.677700557689773,6.818988647931881,3.84173820458603,467.1913592666462,0.2,0.32860036644583396
STN001,02/08/2024 17:45,31.534717509943377,6.574596931772432,7.2932892938356115,553.2467426150262,0.2,0.39225889363682814
STN001,02/08/2024 18:00,34.05433416715508,6.768323597876661,3.5445778421074374,444.9071684096009,1.0,0.17459818617830214
STN001,02/08/2024 18:15,14.74312338231819,6.830994771379357,3.9212219018374954,490.65361416406006,0.5,1.3205243164508251
STN001,02/08/2024 18:30,44.79718569807921,6.5,6.7389862915102405,583.7655971816041,1.0,0.156634866652677
STN001,02/08/2024 18:45,37.93617255671099,7.177768466736607,6.775454153185207,520.2256339835699,1.0,0.46387205347418614
STN001,02/08/2024 19:00,27.011977596441152,6.681706175995519,3.008641956045556,442.6008727372294,1.0,0.4544024580610902
STN001,02/08/2024 19:15,26.35450901003156,6.798512907794907,6.671789471842153,554.9693003478507,1.0,0.0714521358953859
STN001,02/08/2024 19:30,11.109956806133995,7.17190574777214,2.8569708894935006,450.0270745870455,0.0,1.3511569570697468
STN001,02/08/2024 19:45,2.5948783074519755,7.440828701029723,2.565691540593335,493.6269986838321,0.5,0.4728302065613633
STN001,02/08/2024 20:00,36.04613306262972,7.2798334881333995,3.2773965611949247,452.7072416143178,1.0,0.14722701741324568
STN001,02/08/2024 20:15,44.93551963889976,6.5,3.7221108174160866,445.69137406859016,0.0,0.3977503719018023
STN001,02/08/2024 20:30,55.10699405632001,7.453904045296634,5.949945141277434,549.3932410526767,0.0,0.9881291728305373
STN001,02/08/2024 20:45,20.740520303248623,6.7884314021124705,2.38092650330178,445.84514157025967,2.0,0.02004588914423472
STN001,02/08/2024 21:00,43.28493176716924,7.1708346460076,5.217156415832305,486.6868720204276,1.0,0.007900541434998243
STN001,02/08/2024 21:15,23.203343364746434,6.5,6.387816927677077,505.44417769809183,0.2,0.41522885828829864
STN001,02/08/2024 21:30,33.97795453293395,6.5801941234021495,6.620014322761216,548.9936205985091,1.0,0.3797187545444489
STN001,02/08/2024 21:45,0.7774824867525498,7.146713091422521,6.972770261231213,613.3091964565342,1.0,0.7226897712218676
STN001,02/08/2024 22:00,5.891777379501315,7.035178756038541,2.6324472848142864,431.82664432047034,0.5,1.2246903647275629
STN001,02/08/2024 22:15,38.69303080058597,6.592446093643941,3.6731023591755196,445.7837237922268,0.0,0.3517300643425968
STN001,02/08/2024 22:30,90.96439790947205,6.781829993192478,0.20585510606304924,394.303526207342,2.0,1.0926315283866517
STN001,02/08/2024 22:45,40.32670293775731,6.5,6.8569059153725735,512.6524696501838,0.5,0.18552625293464836
STN001,02/08/2024 23:00,28.176693996919397,6.500017909023854,6.483877890478991,557.2448086027404,0.2,0.17035116305492937
STN001,02/08/2024 23:15,17.62023534545208,6.650618563193917,6.950530064739289,536.1983891042782,0.5,1.4598556035428478
STN001,02/08/2024 23:30,85.34195812648076,6.943029935516401,5.50466772048547,529.6087147065758,1.0,1.287819861233823
STN001,02/08/2024 23:45,24.70952855758519,7.436588591030558,3.1059645884405933,491.0852566730736,0.2,0.399467352226266
STN001,03/08/2024 00:00,32.58389100166505,7.365300057918008,5.217362205088395,450.2669166567547,0.2,0.35833433385891744
STN001,03/08/2024 00:15,27.62892251066089,6.879027016309661,5.313604365028368,522.4994556561107,0.2,0.4766688878027057
STN001,03/08/2024 00:30,39.492549230453974,7.224749065787087,1.7326514707560527,491.27063076348514,2.0,0.4598248060945863
STN001,03/08/2024 00:45,24.604364659664938,6.765569356790334,3.435317164692414,394.25938322050365,0.2,0.017240301079076703
STN001,03/08/2024 01:00,42.24041818100316,6.794553754668704,2.5367015261828323,466.17033693126785,0.5,0.2832527050786199
STN001,03/08/2024 01:15,22.009968422920423,6.9473140622223015,1.5995507338400072,375.8173746131602,2.0,0.14245097366579856
STN001,03/08/2024 01:30,24.389141008746265,7.097402631569561,3.00034609439307,444.9524954412486,0.2,0.23070504062002117
STN001,03/08/2024 01:45,97.92128242294896,7.04871262403352,0.7704266646906692,379.93844935414023,2.0,0.6400810622450872
STN001,03/08/2024 02:00,51.51610695127407,6.9317865489673025,1.0107347970423262,418.7801371326803,2.0,1.3660760921531443
STN001,03/08/2024 02:15,33.56405591643312,6.957878464929874,1.7185806275806674,430.46326590538234,2.0,0.48833358525375453
STN001,03/08/2024 02:30,22.338935161456835,6.902170253877063,2.6365155566818332,469.85711537336505,0.2,0.4480793533476446
STN001,03/08/2024 02:45,31.457193404108587,6.786293427947574,4.152461186904124,491.39772926428077,1.0,0.4051557114922118
STN001,03/08/2024 03:00,41.0394605955886,6.5,5.11319463920892,548.0361629271807,1.0,0.37924618476181976
STN001,03/08/2024 03:15,33.44715922980466,7.034928992920771,2.6579348332817516,406.288415193437,2.0,0.4999883337307786
STN001,03/08/2024 03:30,11.425803201646572,7.5507500881867315,5.968417018394976,512.9885652237023,0.2,0.3259192394229938
STN001,03/08/2024 03:45,43.022513519349474,6.5784744090379546,4.654987183515893,524.997231005888,1.0,0.15288607007033922
STN001,03/08/2024 04:00,11.408400187114843,7.194580624679552,6.496278424075253,567.3572125552421,0.5,0.9179484165656153
STN001,03/08/2024 04:15,35.876914635923015,6.744403575784892,2.815409507404643,400.38082787440476,0.2,0.03266366700864226
STN001,03/08/2024 04:30,27.419372649568498,7.014366437855094,5.349678682365649,537.5913958992871,0.5,0.35728993265507725
STN001,03/08/2024 04:45,31.04331828545366,6.5441191103281415,7.691088038345446,551.2337320480658,1.0,0.16382762450156246
STN001,03/08/2024 05:00,7.277271272163071,6.993610838781159,7.834223269593336,585.4030178175361,0.5,0.5603802553207524
STN001,03/08/2024 05:15,18.823191402854153,7.199797763754969,2.8402691223259504,428.28598621022303,0.5,0.7618099609235228
STN001,03/08/2024 05:30,22.97931325130407,6.539158251940499,1.066708898751265,410.9118045997934,2.0,0.18593427559595072
STN001,03/08/2024 05:45,22.48001362485801,6.512731859772857,7.296739930640723,604.1840245462292,0.5,0.18682033874047754
STN001,03/08/2024 06:00,97.72054714914857,6.751005737599283,5.033686227079332,473.02747845538795,1.0,1.0117551265404385
STN001,03/08/2024 06:15,4.1664598106506245,7.242405898979136,6.489180287208881,533.8799153041606,0.5,0.8278572236785895
STN001,03/08/2024 06:30,22.511111231437642,6.7691462979536245,5.552233067831196,465.79074641523397,0.5,0.3225185981396642
STN001,03/08/2024 06:45,3.719251139878559,6.890647723506316,2.3035952236299484,420.9836758768222,1.0,1.3424521764550854
STN001,03/08/2024 07:00,23.66288035927285,6.818237952183571,2.8082834876183225,397.94698249304577,2.0,0.16824237875228631
STN001,03/08/2024 07:15,43.49520813395452,6.5,5.151754059278011,514.5400094904987,0.5,0.26505635266535194
STN001,03/08/2024 07:30,5.727154395691175,7.404721409322772,4.078286987679251,481.89953773620715,1.0,1.1542655083674995
STN001,03/08/2024 07:45,24.661532194256267,6.617815895850172,5.446748588326393,513.8232451957039,0.0,0.3623316851327783
STN001,03/08/2024 08:00,13.286028110154799,6.803986432444959,4.674685648092306,529.033267544826,0.2,1.486267760920242
STN001,03/08/2024 08:15,25.483810897201646,6.977435872653945,2.194866018582205,473.8969220051432,0.5,0.3955981435869657
STN001,03/08/2024 08:30,30.530305152037528,7.176884337605221,7.832596122476095,565.3559640571658,0.0,0.3779997007119295
STN001,03/08/2024 08:45,44.83371059529607,6.5,2.439006075528651,438.87145013113235,0.2,0.07860488489413553
STN001,03/08/2024 09:00,36.21111245804779,7.412638639507712,2.183851656501206,477.2715954818475,0.5,0.45546694313643615
STN001,03/08/2024 09:15,8.342368161284483,7.000053471584106,2.160998529549903,460.4802505431637,0.0,1.494516567293124
STN001,03/08/2024 09:30,5.747698212219323,7.726547325078435,2.8044774001730186,496.89447145080055,0.2,0.673977151241396
STN001,03/08/2024 09:45,97.65877106048896,7.239384027381066,6.0958416166929315,542.5188905251559,0.5,0.9836432482972717
